name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,age,brand,km_per_year
Hyundai i10 Magna 1.2 iTech SE,2011,235000,74500,Petrol,Individual,Manual,Second Owner,14,Hyundai,5321.428571428572
Hyundai i20 1.4 CRDi Asta,2011,300000,118700,Diesel,Individual,Manual,Second Owner,14,Hyundai,8478.57142857143
Nissan Micra XL CVT,2015,434999,40000,Petrol,Individual,Automatic,Second Owner,10,Nissan,4000.0
Mahindra Scorpio VLX AT 2WD BSIII,2004,225000,223660,Diesel,Individual,Automatic,Third Owner,21,Mahindra,10650.47619047619
Toyota Corolla AE,2006,160000,140000,Petrol,Individual,Manual,Second Owner,19,Toyota,7368.421052631579
Hyundai Grand i10 Nios Sportz,2020,600000,5000,Petrol,Individual,Manual,First Owner,5,Hyundai,1000.0
Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016,470000,100000,Diesel,Individual,Manual,Second Owner,9,Chevrolet,11111.111111111111
Maruti Swift Dzire VXi,2011,300000,100000,Petrol,Individual,Manual,Second Owner,14,Maruti,7142.857142857143
Maruti Baleno Delta 1.2,2018,600000,2000,Petrol,Individual,Manual,First Owner,7,Maruti,285.7142857142857
Hyundai Grand i10 Nios AMT Magna,2020,640000,4000,Petrol,Individual,Automatic,First Owner,5,Hyundai,800.0
Tata Indica DLS,2006,50000,120000,Diesel,Individual,Manual,Fourth & Above Owner,19,Tata,6315.789473684211
Hyundai Verna 1.6 VTVT S,2015,600000,35000,Petrol,Individual,Manual,First Owner,10,Hyundai,3500.0
Hyundai i10 Magna LPG,2014,290000,29000,LPG,Individual,Manual,First Owner,11,Hyundai,2636.3636363636365
Hyundai Verna 1.6 VTVT S,2015,600000,30000,Petrol,Individual,Manual,First Owner,10,Hyundai,3000.0
Tata Manza Aqua Quadrajet BS IV,2012,190000,120000,Diesel,Individual,Manual,First Owner,13,Tata,9230.76923076923
Hyundai i10 Era 1.1,2008,160000,110000,Petrol,Individual,Manual,Third Owner,17,Hyundai,6470.588235294118
Maruti Alto K10 VXI,2017,325000,15000,Petrol,Individual,Manual,First Owner,8,Maruti,1875.0
Mahindra Bolero DI,2006,200000,73756,Diesel,Individual,Manual,First Owner,19,Mahindra,3881.8947368421054
Toyota Fortuner 2.8 2WD AT BSIV,2018,2800000,40000,Diesel,Individual,Automatic,First Owner,7,Toyota,5714.285714285715
Chevrolet Spark 1.0 LS,2011,125000,60000,Petrol,Individual,Manual,Third Owner,14,Chevrolet,4285.714285714285
Hyundai i10 Magna 1.1,2008,155000,60000,Petrol,Individual,Manual,Fourth & Above Owner,17,Hyundai,3529.4117647058824
Hyundai i20 Asta 1.4 CRDi,2015,550000,90000,Diesel,Individual,Manual,First Owner,10,Hyundai,9000.0
Maruti Wagon R LX BSIII,2009,130000,70000,Petrol,Individual,Manual,Fourth & Above Owner,16,Maruti,4375.0
Maruti 800 AC,2002,80000,70000,Petrol,Individual,Manual,Second Owner,23,Maruti,3043.478260869565
Toyota Etios Cross 1.4L GD,2015,500000,80000,Diesel,Individual,Manual,Second Owner,10,Toyota,8000.0
Renault KWID RXT BSIV,2019,250000,27000,Petrol,Individual,Manual,First Owner,6,Renault,4500.0
Mahindra XUV500 W8 2WD,2012,580000,70000,Diesel,Individual,Manual,First Owner,13,Mahindra,5384.615384615385
Daewoo Matiz SD,2002,60000,50000,Petrol,Individual,Manual,First Owner,23,Daewoo,2173.913043478261
Toyota Etios GD,2012,300000,185000,Diesel,Individual,Manual,First Owner,13,Toyota,14230.76923076923
Ford Figo Diesel Titanium,2014,200000,90000,Diesel,Individual,Manual,Second Owner,11,Ford,8181.818181818182
Tata Hexa XT,2017,1200000,16400,Diesel,Individual,Manual,First Owner,8,Tata,2050.0
Toyota Etios Cross 1.4L GD,2015,350000,80000,Diesel,Individual,Manual,Second Owner,10,Toyota,8000.0
Mahindra XUV500 W8 4WD,2012,600000,80000,Diesel,Individual,Manual,Second Owner,13,Mahindra,6153.846153846154
Honda Jazz V,2019,650000,4000,Petrol,Individual,Manual,First Owner,6,Honda,666.6666666666666
Maruti A-Star Lxi,2008,120000,40000,Petrol,Individual,Manual,First Owner,17,Maruti,2352.9411764705883
Tata New Safari DICOR 2.2 EX 4x2,2010,180000,120000,Diesel,Individual,Manual,Second Owner,15,Tata,8000.0
Hyundai Verna VTVT 1.6 AT SX Option,2018,950000,41395,Petrol,Individual,Automatic,First Owner,7,Hyundai,5913.571428571428
Tata Manza Aura Quadrajet BS IV,2012,250999,35000,Diesel,Individual,Manual,Second Owner,13,Tata,2692.3076923076924
Audi A8 L 3.0 TDI quattro,2009,1250000,47000,Diesel,Dealer,Automatic,Second Owner,16,Audi,2937.5
Chevrolet Beat LT,2013,165000,50000,Petrol,Individual,Manual,First Owner,12,Chevrolet,4166.666666666667
Hyundai Elantra SX,2015,700000,48000,Petrol,Dealer,Manual,First Owner,10,Hyundai,4800.0
Mahindra XUV500 W8 4WD,2015,750000,53000,Diesel,Dealer,Manual,First Owner,10,Mahindra,5300.0
Datsun redi-GO AMT 1.0 T Option,2018,290000,15000,Petrol,Dealer,Automatic,First Owner,7,Datsun,2142.8571428571427
Tata Nano Cx BSIII,2014,45000,7000,Petrol,Individual,Manual,Second Owner,11,Tata,636.3636363636364
Skoda Superb Ambition 2.0 TDI CR AT,2013,675000,88000,Diesel,Dealer,Automatic,First Owner,12,Skoda,7333.333333333333
Nissan Terrano XL Plus 85 PS,2015,530000,55000,Diesel,Dealer,Manual,First Owner,10,Nissan,5500.0
BMW X1 sDrive20d M Sport,2014,1485000,48000,Diesel,Dealer,Automatic,First Owner,11,BMW,4363.636363636364
Chevrolet Enjoy TCDi LT 7 Seater,2014,325000,71014,Diesel,Dealer,Manual,First Owner,11,Chevrolet,6455.818181818182
Honda Amaze S Diesel,2015,400000,60000,Diesel,Dealer,Manual,First Owner,10,Honda,6000.0
Mahindra KUV 100 D75 K6 Plus,2017,380000,71000,Diesel,Dealer,Manual,First Owner,8,Mahindra,8875.0
Honda City i-VTEC CVT VX,2016,750000,45000,Petrol,Dealer,Automatic,First Owner,9,Honda,5000.0
Honda Brio VX,2017,390000,45000,Petrol,Dealer,Manual,First Owner,8,Honda,5625.0
MG Hector Sharp Diesel MT BSIV,2019,1825000,14000,Diesel,Dealer,Manual,First Owner,6,MG,2333.3333333333335
Audi A4 35 TDI Premium Plus,2019,3256000,17000,Diesel,Dealer,Automatic,First Owner,6,Audi,2833.3333333333335
Renault Scala Diesel RxL,2015,370000,60000,Diesel,Dealer,Manual,First Owner,10,Renault,6000.0
Chevrolet Beat Diesel LT,2013,210000,80000,Diesel,Individual,Manual,Second Owner,12,Chevrolet,6666.666666666667
Skoda Laura Ambiente 1.9 PD,2007,175000,181000,Diesel,Individual,Manual,Fourth & Above Owner,18,Skoda,10055.555555555555
Hyundai Verna 1.6 SX CRDi (O),2012,575000,89550,Diesel,Individual,Manual,Second Owner,13,Hyundai,6888.461538461538
Mahindra Xylo D4,2010,320000,90000,Diesel,Individual,Manual,Third Owner,15,Mahindra,6000.0
Maruti Swift Ldi BSIV,2010,280000,149500,Diesel,Individual,Manual,Third Owner,15,Maruti,9966.666666666666
Renault Duster 85PS Diesel RxL Optional,2013,500000,190000,Diesel,Individual,Manual,Second Owner,12,Renault,15833.333333333334
Ford Fiesta Diesel Style,2013,380000,83000,Diesel,Dealer,Manual,First Owner,12,Ford,6916.666666666667
Maruti 800 AC BSIII,2005,120000,20000,Petrol,Individual,Manual,Second Owner,20,Maruti,1000.0
Maruti Eeco 5 Seater AC BSIV,2018,395000,20000,Petrol,Individual,Manual,First Owner,7,Maruti,2857.1428571428573
Skoda Laura 1.9 TDI MT Ambiente,2010,360000,160000,Diesel,Individual,Manual,First Owner,15,Skoda,10666.666666666666
Nissan Terrano XL Plus 85 PS,2015,451000,100000,Diesel,Individual,Manual,First Owner,10,Nissan,10000.0
Chevrolet Spark 1.0 LS,2010,175000,45000,Petrol,Individual,Manual,Second Owner,15,Chevrolet,3000.0
Chevrolet Spark 1.0 LS,2009,170000,44800,Petrol,Individual,Manual,Second Owner,16,Chevrolet,2800.0
Hyundai Santro Xing XL eRLX Euro III,2006,100000,40000,Petrol,Individual,Manual,Second Owner,19,Hyundai,2105.2631578947367
Maruti Omni MPI STD BSIV,2014,150000,120000,Petrol,Individual,Manual,Third Owner,11,Maruti,10909.09090909091
Tata Indica Vista Quadrajet LX,2011,149000,10000,Diesel,Individual,Manual,Second Owner,14,Tata,714.2857142857143
Tata Indica Vista Aqua 1.3 Quadrajet,2011,160000,80000,Diesel,Individual,Manual,Second Owner,14,Tata,5714.285714285715
Mahindra XUV500 W8 4WD,2014,800000,156000,Diesel,Individual,Manual,First Owner,11,Mahindra,14181.818181818182
Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010,819999,120000,Diesel,Individual,Manual,Second Owner,15,Toyota,8000.0
Maruti Baleno Vxi,2007,163000,100000,Petrol,Individual,Manual,Second Owner,18,Maruti,5555.555555555556
Mercedes-Benz E-Class 220 CDI,2001,350000,100000,Diesel,Individual,Manual,Second Owner,24,Mercedes-Benz,4166.666666666667
Tata Indica GLS BS IV,2006,75000,100000,Petrol,Individual,Manual,Second Owner,19,Tata,5263.1578947368425
Maruti Alto LXi,2012,180000,60000,Petrol,Individual,Manual,Second Owner,13,Maruti,4615.384615384615
Ford Figo Aspire 1.5 TDCi Trend,2017,675000,30000,Diesel,Individual,Manual,First Owner,8,Ford,3750.0
Maruti Swift VDI,2013,400000,170000,Diesel,Individual,Manual,First Owner,12,Maruti,14166.666666666666
Volkswagen Polo Diesel Highline 1.2L,2013,434999,100000,Diesel,Individual,Manual,Second Owner,12,Volkswagen,8333.333333333334
Tata Indigo GLX,2006,100000,110000,Petrol,Individual,Manual,Second Owner,19,Tata,5789.473684210527
Maruti Swift Dzire LDI Optional,2015,419000,170000,Diesel,Individual,Manual,Second Owner,10,Maruti,17000.0
Tata Indica GLS BS IV,2009,200000,100000,Petrol,Individual,Manual,First Owner,16,Tata,6250.0
Renault Scala Diesel RxL,2014,400000,35000,Diesel,Individual,Manual,First Owner,11,Renault,3181.818181818182
Ford EcoSport 1.5 Diesel Ambiente BSIV,2018,790000,40000,Diesel,Individual,Manual,Second Owner,7,Ford,5714.285714285715
Renault Duster 85PS Diesel RxL Plus,2015,500000,90000,Diesel,Individual,Manual,Second Owner,10,Renault,9000.0
Skoda Rapid 1.6 TDI Elegance,2012,275000,120000,Diesel,Individual,Manual,Second Owner,13,Skoda,9230.76923076923
Hyundai i20 1.4 CRDi Sportz,2012,450000,120000,Diesel,Individual,Manual,Second Owner,13,Hyundai,9230.76923076923
Maruti Wagon R VXI,2016,360000,33000,Petrol,Dealer,Manual,First Owner,9,Maruti,3666.6666666666665
Maruti Alto LXi BSIII,2010,210000,25000,Petrol,Individual,Manual,First Owner,15,Maruti,1666.6666666666667
Maruti Alto K10 LXI,2014,220000,66000,Petrol,Dealer,Manual,First Owner,11,Maruti,6000.0
Chevrolet Aveo 1.4 LT BSIV,2009,250000,48000,Petrol,Individual,Manual,First Owner,16,Chevrolet,3000.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2016,990000,146000,Diesel,Dealer,Manual,First Owner,9,Toyota,16222.222222222223
Mahindra Quanto C4,2013,220000,100000,Diesel,Individual,Manual,Fourth & Above Owner,12,Mahindra,8333.333333333334
Jaguar XF 3.0 Litre S Premium Luxury,2012,1800000,50000,Diesel,Individual,Automatic,Second Owner,13,Jaguar,3846.153846153846
Honda City i VTEC V,2014,530000,50000,Petrol,Individual,Manual,First Owner,11,Honda,4545.454545454545
Maruti Baleno Alpha 1.3,2016,575000,50000,Diesel,Individual,Manual,First Owner,9,Maruti,5555.555555555556
Mahindra Xylo E4,2012,400000,99000,Diesel,Dealer,Manual,First Owner,13,Mahindra,7615.384615384615
Honda Mobilio S i DTEC,2016,680000,50000,Diesel,Individual,Manual,First Owner,9,Honda,5555.555555555556
Hyundai Santa Fe 4WD AT,2014,1000000,80000,Diesel,Individual,Automatic,First Owner,11,Hyundai,7272.727272727273
Maruti Alto 800 LXI,2016,260000,45000,Petrol,Individual,Manual,Second Owner,9,Maruti,5000.0
Tata Manza Aura (ABS) Safire BS IV,2010,150000,50000,Petrol,Individual,Manual,Second Owner,15,Tata,3333.3333333333335
Maruti Alto LXi BSIII,2008,180000,70000,Petrol,Individual,Manual,Third Owner,17,Maruti,4117.64705882353
Force One EX,2014,346000,37516,Diesel,Individual,Manual,First Owner,11,Force,3410.5454545454545
Mahindra Xylo D2 BS IV,2015,450000,20000,Diesel,Individual,Manual,First Owner,10,Mahindra,2000.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,500000,5000,Petrol,Individual,Manual,First Owner,6,Hyundai,833.3333333333334
Hyundai Grand i10 1.2 CRDi Asta,2019,700000,8000,Diesel,Individual,Manual,First Owner,6,Hyundai,1333.3333333333333
Maruti Alto 800 LXI,2019,280000,25880,Petrol,Individual,Manual,First Owner,6,Maruti,4313.333333333333
Hyundai Santro Magna AMT BSIV,2019,475000,10000,Petrol,Individual,Automatic,First Owner,6,Hyundai,1666.6666666666667
Maruti Swift Dzire VDi,2009,300000,50000,Diesel,Individual,Manual,First Owner,16,Maruti,3125.0
Maruti Alto K10 LXI,2014,200999,40000,Petrol,Individual,Manual,First Owner,11,Maruti,3636.3636363636365
Skoda Laura 1.9 TDI MT Ambiente,2009,200000,100000,Diesel,Individual,Manual,Third Owner,16,Skoda,6250.0
Chevrolet Aveo U-VA 1.2 LS,2009,210000,80000,Petrol,Individual,Manual,Second Owner,16,Chevrolet,5000.0
Tata Indigo LS BSII,2012,160000,110000,Diesel,Individual,Manual,First Owner,13,Tata,8461.538461538461
Hyundai Verna CRDi SX ABS,2009,175000,136000,Diesel,Individual,Manual,Second Owner,16,Hyundai,8500.0
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,320000,80000,Diesel,Individual,Manual,First Owner,13,Tata,6153.846153846154
Maruti Alto LXi,2009,110000,50000,Petrol,Individual,Manual,Second Owner,16,Maruti,3125.0
Maruti Wagon R LXI Minor,2008,300000,30000,Petrol,Individual,Manual,First Owner,17,Maruti,1764.7058823529412
Honda City V MT,2012,700000,10000,Petrol,Individual,Manual,First Owner,13,Honda,769.2307692307693
Tata Indica Vista Aura 1.3 Quadrajet,2009,135000,90000,Diesel,Individual,Manual,Fourth & Above Owner,16,Tata,5625.0
Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,500000,110000,Diesel,Individual,Manual,First Owner,10,Mahindra,11000.0
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012,550000,120000,Diesel,Individual,Manual,Second Owner,13,Mahindra,9230.76923076923
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,1050000,90000,Diesel,Individual,Manual,Third Owner,11,Toyota,8181.818181818182
Honda City i VTEC V,2016,500000,20000,Petrol,Individual,Manual,First Owner,9,Honda,2222.222222222222
Maruti Ritz VDi,2011,180000,90000,Diesel,Individual,Manual,Second Owner,14,Maruti,6428.571428571428
Hyundai Santro Xing GLS,2010,170000,50000,Petrol,Individual,Manual,Second Owner,15,Hyundai,3333.3333333333335
Honda Brio 1.2 S Option MT,2019,484999,9000,Petrol,Individual,Manual,First Owner,6,Honda,1500.0
Maruti A-Star Vxi,2011,150000,70000,Petrol,Individual,Manual,Second Owner,14,Maruti,5000.0
Maruti Alto K10 VXI Airbag,2018,380000,25000,Petrol,Individual,Manual,First Owner,7,Maruti,3571.4285714285716
Hyundai Santro Sportz BSIV,2019,480000,10000,Petrol,Individual,Manual,First Owner,6,Hyundai,1666.6666666666667
Volkswagen Polo Diesel Highline 1.2L,2011,290000,60000,Diesel,Individual,Manual,Second Owner,14,Volkswagen,4285.714285714285
Fiat Linea Dynamic,2013,350000,70000,Petrol,Individual,Manual,First Owner,12,Fiat,5833.333333333333
Maruti Alto 800 LXI,2014,110000,25000,Petrol,Individual,Manual,First Owner,11,Maruti,2272.7272727272725
Hyundai Santro LE zipPlus,2003,70000,80000,Petrol,Individual,Manual,Third Owner,22,Hyundai,3636.3636363636365
Volkswagen Vento Petrol Highline AT,2011,300000,70000,Petrol,Individual,Automatic,Third Owner,14,Volkswagen,5000.0
Maruti Alto 800 LX,2017,180000,60000,Petrol,Individual,Manual,First Owner,8,Maruti,7500.0
Renault KWID RXL,2020,300000,20000,Petrol,Individual,Manual,First Owner,5,Renault,4000.0
Maruti Baleno Delta 1.2,2017,509000,60000,Petrol,Individual,Manual,First Owner,8,Maruti,7500.0
Maruti SX4 S Cross DDiS 320 Zeta,2016,650000,80000,Diesel,Individual,Manual,First Owner,9,Maruti,8888.888888888889
Maruti Swift VDI BSIV,2015,450000,70000,Diesel,Individual,Manual,Third Owner,10,Maruti,7000.0
Mahindra Jeep Classic,1999,170000,2020,Diesel,Individual,Manual,Second Owner,26,Mahindra,77.6923076923077
Mahindra Scorpio 2.6 Turbo 7 Str,2007,210000,100000,Diesel,Individual,Manual,Second Owner,18,Mahindra,5555.555555555556
Hyundai i20 Asta 1.4 CRDi,2013,360000,80000,Diesel,Individual,Manual,Second Owner,12,Hyundai,6666.666666666667
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,2011,495000,120000,Diesel,Individual,Manual,Second Owner,14,Toyota,8571.42857142857
Maruti Alto LX,2006,105000,100000,Petrol,Individual,Manual,Third Owner,19,Maruti,5263.1578947368425
Hyundai i20 Magna,2010,270000,60000,Petrol,Individual,Manual,Third Owner,15,Hyundai,4000.0
Ford Figo Petrol LXI,2010,130000,110000,Petrol,Individual,Manual,First Owner,15,Ford,7333.333333333333
Honda City i DTEC S,2014,700000,90000,Diesel,Individual,Manual,Second Owner,11,Honda,8181.818181818182
Chevrolet Cruze LTZ,2012,400000,40000,Diesel,Individual,Manual,First Owner,13,Chevrolet,3076.923076923077
Maruti Swift ZXI ABS,2009,250000,60000,Petrol,Individual,Manual,Second Owner,16,Maruti,3750.0
Honda Amaze VX i-DTEC,2013,325000,94000,Diesel,Individual,Manual,Second Owner,12,Honda,7833.333333333333
Maruti Alto LXi,2008,69000,100000,Petrol,Individual,Manual,First Owner,17,Maruti,5882.35294117647
Mahindra Scorpio S11 BSIV,2018,1380000,25000,Diesel,Individual,Manual,First Owner,7,Mahindra,3571.4285714285716
Maruti Zen Estilo VXI BSIII,2007,90000,90000,Petrol,Individual,Manual,First Owner,18,Maruti,5000.0
Mahindra XUV500 W6 1.99 mHawk,2016,1000000,40000,Diesel,Individual,Manual,First Owner,9,Mahindra,4444.444444444444
Hyundai Accent GLE CNG,2010,145000,90000,CNG,Individual,Manual,Second Owner,15,Hyundai,6000.0
Maruti Alto K10 LX,2020,250000,1100,Petrol,Individual,Manual,Fourth & Above Owner,5,Maruti,220.0
Maruti Swift VDI,2011,256000,70000,Diesel,Individual,Manual,Third Owner,14,Maruti,5000.0
Tata Indica DLS,2005,70000,120000,Diesel,Individual,Manual,First Owner,20,Tata,6000.0
Maruti Wagon R VX,2000,50000,88500,Petrol,Individual,Manual,Fourth & Above Owner,25,Maruti,3540.0
Renault KWID RXT,2016,240000,70000,Petrol,Individual,Manual,Second Owner,9,Renault,7777.777777777777
Tata Indica Vista Aqua 1.2 Safire BSIV,2010,97000,128000,Petrol,Individual,Manual,First Owner,15,Tata,8533.333333333334
Tata Indigo CR4,2012,130000,120000,Diesel,Individual,Manual,First Owner,13,Tata,9230.76923076923
Maruti Swift 1.3 VXi,2009,199000,52536,Petrol,Individual,Manual,First Owner,16,Maruti,3283.5
Honda Civic 1.8 S AT,2006,125000,70000,Petrol,Individual,Automatic,First Owner,19,Honda,3684.2105263157896
Hyundai Xcent 1.1 CRDi Base,2015,420000,60000,Diesel,Individual,Manual,First Owner,10,Hyundai,6000.0
Mahindra NuvoSport N8,2016,525000,110000,Diesel,Individual,Manual,First Owner,9,Mahindra,12222.222222222223
Hyundai Santro Xing GLS,2008,125000,85000,Petrol,Individual,Manual,First Owner,17,Hyundai,5000.0
Hyundai Verna Transform CRDi VGT SX ABS,2010,325000,135000,Diesel,Individual,Manual,First Owner,15,Hyundai,9000.0
Volkswagen Vento New Diesel Highline,2012,330000,86000,Diesel,Individual,Manual,Fourth & Above Owner,13,Volkswagen,6615.384615384615
Maruti Wagon R LXI BS IV,2010,110000,50000,Petrol,Individual,Manual,First Owner,15,Maruti,3333.3333333333335
Maruti S-Presso VXI Plus,2019,450000,1950,Petrol,Individual,Manual,First Owner,6,Maruti,325.0
Maruti Swift 1.3 VXi,2005,85000,118400,Petrol,Individual,Manual,First Owner,20,Maruti,5920.0
Honda Civic 1.8 S MT,2007,229999,70000,Petrol,Individual,Manual,Second Owner,18,Honda,3888.8888888888887
Hyundai i10 Magna,2012,250000,60000,Petrol,Individual,Manual,Second Owner,13,Hyundai,4615.384615384615
Ford Ecosport 1.5 DV5 MT Titanium,2015,650000,68000,Diesel,Individual,Manual,First Owner,10,Ford,6800.0
Toyota Etios Liva 1.2 VX,2017,650000,6480,Petrol,Trustmark Dealer,Manual,First Owner,8,Toyota,810.0
Maruti Vitara Brezza VDi,2017,750000,32077,Diesel,Trustmark Dealer,Manual,First Owner,8,Maruti,4009.625
Toyota Yaris G,2018,850000,19107,Petrol,Trustmark Dealer,Manual,First Owner,7,Toyota,2729.5714285714284
Hyundai EON Era Plus Option,2017,315000,18469,Petrol,Trustmark Dealer,Manual,First Owner,8,Hyundai,2308.625
Maruti Swift LXI Option,2015,415000,28217,Petrol,Trustmark Dealer,Manual,First Owner,10,Maruti,2821.7
Maruti Ciaz ZDi Plus,2016,640000,72787,Diesel,Trustmark Dealer,Manual,First Owner,9,Maruti,8087.444444444444
Maruti Ciaz 1.4 Alpha,2017,780000,31063,Petrol,Trustmark Dealer,Manual,First Owner,8,Maruti,3882.875
Toyota Fortuner 4x2 AT,2017,2595000,79641,Diesel,Trustmark Dealer,Automatic,First Owner,8,Toyota,9955.125
Hyundai Creta 1.6 CRDi SX,2015,850000,58692,Diesel,Trustmark Dealer,Manual,First Owner,10,Hyundai,5869.2
Hyundai Creta 1.6 CRDi SX,2015,900000,54784,Diesel,Trustmark Dealer,Manual,First Owner,10,Hyundai,5478.4
Toyota Corolla Altis GL MT,2016,1150000,64156,Petrol,Trustmark Dealer,Manual,First Owner,9,Toyota,7128.444444444444
Maruti Esteem Lxi - BSIII,2007,75000,54000,Petrol,Individual,Manual,First Owner,18,Maruti,3000.0
Volkswagen Vento Diesel Comfortline,2012,215000,97000,Diesel,Individual,Manual,First Owner,13,Volkswagen,7461.538461538462
Maruti SX4 ZXI AT,2009,130000,120000,Petrol,Individual,Automatic,Second Owner,16,Maruti,7500.0
Hyundai Santro Magna AMT BSIV,2019,400000,16000,Petrol,Individual,Automatic,First Owner,6,Hyundai,2666.6666666666665
Maruti Swift Dzire AMT ZXI,2019,550000,60000,Petrol,Individual,Automatic,First Owner,6,Maruti,10000.0
